,ratio,method,gene,color
4,4.4138407707214355,allen_merFISH,gad2,orangered
5,1.5128206014633179,allen_merFISH,lhx6,orangered
6,11.667839050292969,allen_merFISH,gad1,orangered
7,1.0463576316833496,allen_merFISH,bdnf,orangered
8,23.405717849731445,allen_merFISH,lamp5,orangered
9,1.3925925493240356,allen_merFISH,slc32a1,orangered
10,1.795918345451355,allen_merFISH,rxfp1,orangered
11,1.2866666316986084,allen_merFISH,npy2r,orangered
12,0.9536542296409607,allen_merFISH,syt6,orangered
13,6.187402248382568,allen_merFISH,penk,orangered
14,0.6376811861991882,allen_merFISH,tox,orangered
15,11.797024726867676,allen_merFISH,calb1,orangered
16,20.521587371826172,allen_merFISH,cnr1,orangered
17,1.0,allen_merFISH,ror1,orangered
18,14.5347261428833,allen_merFISH,rab3b,orangered
19,1.3295668363571167,allen_merFISH,rspo1,orangered
20,0.7045454382896423,allen_merFISH,sema3e,orangered
21,0.48689138889312744,allen_merFISH,reln,orangered
22,0.8450450897216797,allen_merFISH,pdgfra,orangered
23,2.121381998062134,allen_merFISH,parm1,orangered
24,1.3589743375778198,allen_merFISH,nos1,orangered
25,0.8980891704559326,allen_merFISH,cux2,orangered
26,0.25925925374031067,allen_merFISH,flt1,orangered
27,0.8181818127632141,allen_merFISH,thsd7a,orangered
28,0.4337606728076935,allen_merFISH,foxp2,orangered
29,0.7412934899330139,allen_merFISH,chrm2,orangered
30,1.9384057521820068,allen_merFISH,crhr2,orangered
31,41.39558410644531,allen_merFISH,slc17a7,orangered
32,1.3739451169967651,allen_merFISH,slc17a6,orangered
33,0.6666666865348816,allen_merFISH,nr2f2,orangered
34,1.2941176891326904,allen_merFISH,th,orangered
35,0.7599999904632568,allen_merFISH,calb2,orangered
36,1.0408525466918945,allen_merFISH,vip,orangered
37,0.9856495261192322,allen_merFISH,grm1,orangered
38,1.04347825050354,allen_merFISH,slc17a8,orangered
39,,allen_merFISH,nxph4,orangered
40,1.0416666269302368,allen_merFISH,serpinf1,orangered
41,1.4074074029922485,allen_merFISH,vtn,orangered
42,0.686274528503418,allen_merFISH,gfap,orangered
43,0.7737226486206055,allen_merFISH,bcl11b,orangered
44,0.8029350638389587,allen_merFISH,vipr2,orangered
45,0.7738775610923767,allen_merFISH,cxcl14,orangered
46,1.8157894611358643,allen_merFISH,fezf2,orangered
47,1.0952380895614624,allen_merFISH,chat,orangered
48,0.7517730593681335,allen_merFISH,sncg,orangered
49,2.9665956497192383,allen_merFISH,pvalb,orangered
50,0.9679487347602844,allen_merFISH,sox10,orangered
51,6.607630252838135,allen_merFISH,igfbp6,orangered
52,0.5,allen_merFISH,cldn5,orangered
53,2.1251652240753174,allen_merFISH,sst,orangered
54,0.7555555701255798,allen_merFISH,chodl,orangered
55,0.7333333492279053,allen_merFISH,aqp4,orangered
56,0.3532467484474182,allen_merFISH,rorb,orangered
57,0.41808873414993286,allen_merFISH,acta2,orangered
0,0.5052083134651184,Hybriss,mrc1,limegreen
1,0.4182763397693634,Hybriss,gad2,limegreen
2,1.8740310668945312,Hybriss,tbr1,limegreen
3,0.5977820158004761,Hybriss,gad1,limegreen
4,1.0767241716384888,Hybriss,lamp5,limegreen
5,0.9113318920135498,Hybriss,slc32a1,limegreen
6,0.7344262003898621,Hybriss,crh,limegreen
7,0.8820018172264099,Hybriss,syt6,limegreen
8,1.3530627489089966,Hybriss,penk,limegreen
9,1.0156344175338745,Hybriss,cnr1,limegreen
10,0.4448276162147522,Hybriss,pdgfra,limegreen
11,0.2995321750640869,Hybriss,flt1,limegreen
12,0.6216678023338318,Hybriss,npy,limegreen
13,1.1195652484893799,Hybriss,itpr2,limegreen
14,1.1761904954910278,Hybriss,pthlh,limegreen
15,0.6433917880058289,Hybriss,slc17a7,limegreen
16,0.8134598135948181,Hybriss,mfge8,limegreen
17,0.6836158037185669,Hybriss,calb2,limegreen
18,0.32499998807907104,Hybriss,vip,limegreen
19,1.287500023841858,Hybriss,serpinf1,limegreen
20,1.245336651802063,Hybriss,vtn,limegreen
21,0.8037037253379822,Hybriss,gfap,limegreen
22,0.5388600826263428,Hybriss,synpr,limegreen
23,0.46322378516197205,Hybriss,pvalb,limegreen
24,0.8701796531677246,Hybriss,sox10,limegreen
25,0.22678768634796143,Hybriss,sst,limegreen
26,0.30122727155685425,Hybriss,pcp4,limegreen
27,0.009863670915365219,Hybriss,ttr,limegreen
28,0.39982110261917114,Hybriss,rorb,limegreen
29,0.3151927590370178,Hybriss,acta2,limegreen
30,0.07870601862668991,Hybriss,plp1,limegreen
0,0.9703282713890076,osmfish,mrc1,yellow
1,1.8235918283462524,osmfish,gad2,yellow
2,5.9516825675964355,osmfish,tbr1,yellow
3,12.001401901245117,osmfish,lamp5,yellow
4,5.168266773223877,osmfish,slc32a1,yellow
5,1.0282747745513916,osmfish,crh,yellow
6,3.858607292175293,osmfish,syt6,yellow
7,2.7237348556518555,osmfish,cnr1,yellow
8,1.133253812789917,osmfish,pdgfra,yellow
9,0.9109347462654114,osmfish,flt1,yellow
10,1.795790195465088,osmfish,itpr2,yellow
11,2.6597938537597656,osmfish,pthlh,yellow
12,2.7039051055908203,osmfish,mfge8,yellow
13,0.303564190864563,osmfish,vip,yellow
14,3.2585301399230957,osmfish,serpinf1,yellow
15,1.8361352682113647,osmfish,vtn,yellow
16,2.9889323711395264,osmfish,gfap,yellow
17,2.6245481967926025,osmfish,sox10,yellow
18,0.01169196143746376,osmfish,ttr,yellow
19,2.49698805809021,osmfish,rorb,yellow
20,0.49552398920059204,osmfish,acta2,yellow
21,0.07997900247573853,osmfish,plp1,yellow
0,2.4236996173858643,exseq,satb2,brown
1,1.3258845806121826,exseq,prox1,brown
2,1.4041416645050049,exseq,gad2,brown
3,1.9152854681015015,exseq,lhx6,brown
4,2.029629707336426,exseq,dlx1,brown
5,1.5430618524551392,exseq,pde1a,brown
6,4.136082172393799,exseq,slc32a1,brown
7,0.8149038553237915,exseq,kcnmb2,brown
8,1.8710976839065552,exseq,sema3e,brown
9,2.34743595123291,exseq,parm1,brown
10,4.609414577484131,exseq,cux2,brown
11,1.4873188734054565,exseq,thsd7a,brown
12,0.7372742295265198,exseq,foxp2,brown
13,1.3068783283233643,exseq,nr2f2,brown
14,1.2599999904632568,exseq,grm5,brown
15,3.045706272125244,exseq,fezf2,brown
16,1.6656919717788696,exseq,pvalb,brown
17,1.9965870380401611,exseq,alcam,brown
18,0.9305555820465088,exseq,chodl,brown
19,1.7455471754074097,exseq,galnt14,brown
20,0.9630541801452637,exseq,rorb,brown
0,1.2647799253463745,vizgen,oprk1,#E220F5
1,2.0105764865875244,vizgen,fn1,#E220F5
2,6.95644474029541,vizgen,gad1,#E220F5
3,2.916849374771118,vizgen,slc32a1,#E220F5
4,1.3981900215148926,vizgen,rxfp1,#E220F5
5,2.724138021469116,vizgen,npy2r,#E220F5
6,3.3103134632110596,vizgen,cnr1,#E220F5
7,0.8333333134651184,vizgen,ror1,#E220F5
8,1.3851945400238037,vizgen,pdgfra,#E220F5
9,0.9979240894317627,vizgen,flt1,#E220F5
10,1.28925359249115,vizgen,chrm2,#E220F5
11,1.3921568393707275,vizgen,crhr2,#E220F5
12,1.4842767715454102,vizgen,tacr1,#E220F5
13,5.16395378112793,vizgen,slc17a7,#E220F5
14,3.883394956588745,vizgen,slc17a6,#E220F5
15,0.8081207275390625,vizgen,grm5,#E220F5
16,2.792207717895508,vizgen,th,#E220F5
17,1.7933411598205566,vizgen,grm1,#E220F5
18,1.3533000946044922,vizgen,man1a,#E220F5
19,2.2364342212677,vizgen,slc17a8,#E220F5
20,2.4983668327331543,vizgen,gfap,#E220F5
21,3.181175470352173,vizgen,ntsr2,#E220F5
22,1.4565049409866333,vizgen,vipr2,#E220F5
23,4.282758712768555,vizgen,chat,#E220F5
24,2.285902500152588,vizgen,cldn5,#E220F5
25,1.756930947303772,vizgen,aqp4,#E220F5
26,3.2010936737060547,vizgen,gpr17,#E220F5
27,1.410762906074524,vizgen,csf1r,#E220F5
0,0.24915824830532074,baristaseq,gad2,orange
1,0.7958333492279053,baristaseq,lhx6,orange
2,0.6030110120773315,baristaseq,gad1,orange
3,1.0357142686843872,baristaseq,dlx1,orange
4,1.0909175872802734,baristaseq,lamp5,orange
5,1.27908194065094,baristaseq,slc32a1,orange
6,0.46666663885116577,baristaseq,crh,orange
7,0.5347222089767456,baristaseq,kcnmb2,orange
8,0.8086021542549133,baristaseq,syt6,orange
9,0.894557774066925,baristaseq,penk,orange
10,0.7951807379722595,baristaseq,calb1,orange
11,1.0148669481277466,baristaseq,cnr1,orange
12,0.7935323715209961,baristaseq,rab3b,orange
13,0.707207202911377,baristaseq,rspo1,orange
14,0.4732142686843872,baristaseq,reln,orange
15,0.6550000309944153,baristaseq,pdgfra,orange
16,0.8145363926887512,baristaseq,npy,orange
17,0.4440368711948395,baristaseq,slc17a7,orange
18,1.2000000476837158,baristaseq,th,orange
19,0.3861486315727234,baristaseq,vip,orange
20,0.6666666865348816,baristaseq,slc17a8,orange
21,0.7575757503509521,baristaseq,dcn,orange
22,0.6666666865348816,baristaseq,nxph4,orange
23,0.57722008228302,baristaseq,id2,orange
24,0.415037602186203,baristaseq,cxcl14,orange
25,1.3324607610702515,baristaseq,fezf2,orange
26,0.6196428537368774,baristaseq,synpr,orange
27,0.800000011920929,baristaseq,sncg,orange
28,1.364829421043396,baristaseq,deptor,orange
29,0.38865044713020325,baristaseq,pvalb,orange
30,0.7435896992683411,baristaseq,igfbp6,orange
31,0.4349849820137024,baristaseq,sst,orange
32,0.6785714626312256,baristaseq,chodl,orange
33,0.18304970860481262,baristaseq,pcp4,orange
34,0.3574792742729187,baristaseq,rorb,orange
0,1.0653387308120728,r1_multisection_Xenium,satb2,steelblue
1,1.9305554628372192,r1_multisection_Xenium,fn1,steelblue
2,1.6803654432296753,r1_multisection_Xenium,prox1,steelblue
3,0.9123250246047974,r1_multisection_Xenium,gad2,steelblue
4,1.2959024906158447,r1_multisection_Xenium,gad1,steelblue
5,1.528056025505066,r1_multisection_Xenium,bdnf,steelblue
6,1.6220760345458984,r1_multisection_Xenium,lamp5,steelblue
7,1.1938942670822144,r1_multisection_Xenium,crh,steelblue
8,0.8811460137367249,r1_multisection_Xenium,kcnmb2,steelblue
9,1.7775710821151733,r1_multisection_Xenium,rxfp1,steelblue
10,1.6546554565429688,r1_multisection_Xenium,npy2r,steelblue
11,1.5297837257385254,r1_multisection_Xenium,syt6,steelblue
12,2.691290855407715,r1_multisection_Xenium,penk,steelblue
13,0.8155555725097656,r1_multisection_Xenium,tox,steelblue
14,1.9527732133865356,r1_multisection_Xenium,calb1,steelblue
15,0.7603418827056885,r1_multisection_Xenium,ror1,steelblue
16,1.7675018310546875,r1_multisection_Xenium,rab3b,steelblue
17,1.0388535261154175,r1_multisection_Xenium,rspo1,steelblue
18,1.382315993309021,r1_multisection_Xenium,sema3e,steelblue
19,1.5280929803848267,r1_multisection_Xenium,pdgfra,steelblue
20,1.2624987363815308,r1_multisection_Xenium,parm1,steelblue
21,1.2614052295684814,r1_multisection_Xenium,cux2,steelblue
22,1.0399881601333618,r1_multisection_Xenium,thsd7a,steelblue
23,0.7442966103553772,r1_multisection_Xenium,foxp2,steelblue
24,1.0329045057296753,r1_multisection_Xenium,chrm2,steelblue
25,1.0028926134109497,r1_multisection_Xenium,tacr1,steelblue
26,2.0112833976745605,r1_multisection_Xenium,pthlh,steelblue
27,1.1751651763916016,r1_multisection_Xenium,slc17a7,steelblue
28,3.184648275375366,r1_multisection_Xenium,slc17a6,steelblue
29,1.7902473211288452,r1_multisection_Xenium,nr2f2,steelblue
30,1.7698863744735718,r1_multisection_Xenium,th,steelblue
31,2.166926622390747,r1_multisection_Xenium,calb2,steelblue
32,0.47425517439842224,r1_multisection_Xenium,vip,steelblue
33,2.23030686378479,r1_multisection_Xenium,dcn,steelblue
34,1.5912953615188599,r1_multisection_Xenium,gfap,steelblue
35,1.900221347808838,r1_multisection_Xenium,ntsr2,steelblue
36,1.3864588737487793,r1_multisection_Xenium,id2,steelblue
37,0.9326894283294678,r1_multisection_Xenium,fos,steelblue
38,1.0253533124923706,r1_multisection_Xenium,bcl11b,steelblue
39,2.0636098384857178,r1_multisection_Xenium,fezf2,steelblue
40,2.249037265777588,r1_multisection_Xenium,chat,steelblue
41,1.3164864778518677,r1_multisection_Xenium,sncg,steelblue
42,0.7975354194641113,r1_multisection_Xenium,deptor,steelblue
43,0.9665557146072388,r1_multisection_Xenium,pvalb,steelblue
44,1.9107465744018555,r1_multisection_Xenium,sox10,steelblue
45,1.1735254526138306,r1_multisection_Xenium,igfbp6,steelblue
46,1.5883924961090088,r1_multisection_Xenium,cldn5,steelblue
47,0.3282051384449005,r1_multisection_Xenium,sst,steelblue
48,1.4119850397109985,r1_multisection_Xenium,chodl,steelblue
49,2.0394833087921143,r1_multisection_Xenium,trem2,steelblue
50,1.177423119544983,r1_multisection_Xenium,galnt14,steelblue
51,1.8311618566513062,r1_multisection_Xenium,aqp4,steelblue
52,1.6874020099639893,r1_multisection_Xenium,gpr17,steelblue
53,0.69440758228302,r1_multisection_Xenium,rorb,steelblue
54,0.7404886484146118,r1_multisection_Xenium,acta2,steelblue
0,1.757428765296936,ResolveBio,oprk1,forestgreen
1,2.404365301132202,ResolveBio,satb2,forestgreen
2,1.4947994947433472,ResolveBio,prox1,forestgreen
3,2.2926599979400635,ResolveBio,lhx6,forestgreen
4,0.7731190323829651,ResolveBio,tbr1,forestgreen
5,1.865657091140747,ResolveBio,gad1,forestgreen
6,2.5329740047454834,ResolveBio,dlx1,forestgreen
7,0.963296115398407,ResolveBio,pde1a,forestgreen
8,4.608151435852051,ResolveBio,lamp5,forestgreen
9,2.115123987197876,ResolveBio,syt6,forestgreen
10,0.5249999761581421,ResolveBio,tox,forestgreen
11,2.070579767227173,ResolveBio,calb1,forestgreen
12,2.0933005809783936,ResolveBio,rspo1,forestgreen
13,0.9816917777061462,ResolveBio,reln,forestgreen
14,1.745464563369751,ResolveBio,pdgfra,forestgreen
15,1.7726880311965942,ResolveBio,nos1,forestgreen
16,3.4875857830047607,ResolveBio,cux2,forestgreen
17,1.4411054849624634,ResolveBio,flt1,forestgreen
18,0.7992380261421204,ResolveBio,foxp2,forestgreen
19,1.1522070169448853,ResolveBio,tacr1,forestgreen
20,1.7149533033370972,ResolveBio,pthlh,forestgreen
21,5.451450824737549,ResolveBio,slc17a7,forestgreen
22,3.32608699798584,ResolveBio,th,forestgreen
23,0.9372448921203613,ResolveBio,vip,forestgreen
24,1.036281943321228,ResolveBio,man1a,forestgreen
25,2.2142856121063232,ResolveBio,slc17a8,forestgreen
26,1.3434535264968872,ResolveBio,nxph4,forestgreen
27,2.790393590927124,ResolveBio,gfap,forestgreen
28,1.1606863737106323,ResolveBio,fos,forestgreen
29,1.8154242038726807,ResolveBio,bcl11b,forestgreen
30,1.265991449356079,ResolveBio,cxcl14,forestgreen
31,2.9970290660858154,ResolveBio,fezf2,forestgreen
32,2.884615421295166,ResolveBio,chat,forestgreen
33,1.5939611196517944,ResolveBio,sncg,forestgreen
34,1.0870493650436401,ResolveBio,deptor,forestgreen
35,0.9463371634483337,ResolveBio,pvalb,forestgreen
36,3.0507822036743164,ResolveBio,sox10,forestgreen
37,1.4573767185211182,ResolveBio,sst,forestgreen
38,1.0410256385803223,ResolveBio,chodl,forestgreen
39,0.6351888179779053,ResolveBio,pcp4,forestgreen
40,1.588129997253418,ResolveBio,trem2,forestgreen
41,2.213392972946167,ResolveBio,aqp4,forestgreen
42,2.7171247005462646,ResolveBio,csf1r,forestgreen
43,1.1084566116333008,ResolveBio,rorb,forestgreen
44,0.551827073097229,ResolveBio,plp1,forestgreen
0,0.9378464818000793,CosMx,oprk1,cyan
1,1.1204123497009277,CosMx,fn1,cyan
2,0.9693028330802917,CosMx,gad2,cyan
3,1.567930817604065,CosMx,gad1,cyan
4,0.627454400062561,CosMx,pde1a,cyan
5,1.0407248735427856,CosMx,bdnf,cyan
6,2.1037850379943848,CosMx,slc32a1,cyan
7,0.49686509370803833,CosMx,crh,cyan
8,1.3300771713256836,CosMx,npy2r,cyan
9,6.836910724639893,CosMx,penk,cyan
10,1.5911203622817993,CosMx,calb1,cyan
11,1.8588687181472778,CosMx,cnr1,cyan
12,0.7613025307655334,CosMx,ror1,cyan
13,0.673753023147583,CosMx,reln,cyan
14,0.8999556303024292,CosMx,pdgfra,cyan
15,0.9921736717224121,CosMx,nos1,cyan
16,0.6150786876678467,CosMx,flt1,cyan
17,0.8855465054512024,CosMx,chrm2,cyan
18,1.5253456830978394,CosMx,npy,cyan
19,1.1635338068008423,CosMx,crhr2,cyan
20,0.784534215927124,CosMx,tacr1,cyan
21,1.3067010641098022,CosMx,itpr2,cyan
22,1.6278268098831177,CosMx,slc17a7,cyan
23,1.54551362991333,CosMx,mfge8,cyan
24,0.3798520565032959,CosMx,grm5,cyan
25,1.810010313987732,CosMx,calb2,cyan
26,0.4393553137779236,CosMx,vip,cyan
27,0.8644303679466248,CosMx,grm1,cyan
28,0.8740764260292053,CosMx,man1a,cyan
29,1.0907152891159058,CosMx,dcn,cyan
30,3.3038384914398193,CosMx,vtn,cyan
31,1.7615736722946167,CosMx,gfap,cyan
32,1.5188326835632324,CosMx,ntsr2,cyan
33,0.9047423601150513,CosMx,id2,cyan
34,0.8106779456138611,CosMx,fos,cyan
35,0.9017239212989807,CosMx,vipr2,cyan
36,0.5889801979064941,CosMx,cxcl14,cyan
37,0.8588601350784302,CosMx,synpr,cyan
38,2.4347400665283203,CosMx,chat,cyan
39,0.8476190567016602,CosMx,deptor,cyan
40,1.1139483451843262,CosMx,pvalb,cyan
41,1.3074262142181396,CosMx,cldn5,cyan
42,0.8771849870681763,CosMx,sst,cyan
43,1.0559371709823608,CosMx,alcam,cyan
44,1.233966588973999,CosMx,pcp4,cyan
45,0.8360528349876404,CosMx,trem2,cyan
46,1.3466614484786987,CosMx,aqp4,cyan
47,0.08444740623235703,CosMx,ttr,cyan
48,0.9932414293289185,CosMx,gpr17,cyan
49,1.2850399017333984,CosMx,csf1r,cyan
50,0.5506839156150818,CosMx,acta2,cyan
51,0.5788981914520264,CosMx,plp1,cyan
