,ratio,method,gene,color
37,0.9437499642372131,anno_CosMx,lpar1,#FFA630
38,0.8378378748893738,anno_CosMx,ror1,#FFA630
39,1.197802186012268,anno_CosMx,oprd1,#FFA630
40,1.1340579986572266,anno_CosMx,c1qb,#FFA630
41,0.8700000047683716,anno_CosMx,c1qa,#FFA630
42,1.331182837486267,anno_CosMx,grm3,#FFA630
43,1.2121212482452393,anno_CosMx,reln,#FFA630
44,1.546012282371521,anno_CosMx,slit2,#FFA630
45,1.2216495275497437,anno_CosMx,cckar,#FFA630
46,0.8552238941192627,anno_CosMx,pdgfra,#FFA630
47,1.311258316040039,anno_CosMx,kdr,#FFA630
48,0.34912678599357605,anno_CosMx,adgrl3,#FFA630
49,2.0176990032196045,anno_CosMx,spp1,#FFA630
50,1.0,anno_CosMx,selplg,#FFA630
51,1.5227272510528564,anno_CosMx,nos1,#FFA630
52,0.8944206237792969,anno_CosMx,flt1,#FFA630
53,1.1141303777694702,anno_CosMx,calcr,#FFA630
54,1.851524829864502,anno_CosMx,gpr37,#FFA630
55,0.6556886434555054,anno_CosMx,grm8,#FFA630
56,0.8567492961883545,anno_CosMx,chrm2,#FFA630
57,0.886904776096344,anno_CosMx,npy,#FFA630
58,0.9237112998962402,anno_CosMx,crhr2,#FFA630
59,1.6754966974258423,anno_CosMx,tacr1,#FFA630
60,1.2613941431045532,anno_CosMx,aldh1l1,#FFA630
61,0.21915708482265472,anno_CosMx,grm7,#FFA630
62,1.2482212781906128,anno_CosMx,slc6a1,#FFA630
63,1.1829267740249634,anno_CosMx,ret,#FFA630
64,0.22902147471904755,anno_CosMx,grin2b,#FFA630
65,1.2623966932296753,anno_CosMx,itpr2,#FFA630
66,1.2653846740722656,anno_CosMx,c5ar1,#FFA630
67,1.3342036008834839,anno_CosMx,axl,#FFA630
68,1.415331482887268,anno_CosMx,slc17a7,#FFA630
69,0.716617226600647,anno_CosMx,igf1r,#FFA630
70,1.2108262777328491,anno_CosMx,ntrk3,#FFA630
71,1.452546238899231,anno_CosMx,mfge8,#FFA630
72,0.33459943532943726,anno_CosMx,grm5,#FFA630
73,1.1716418266296387,anno_CosMx,cckbr,#FFA630
74,1.03743314743042,anno_CosMx,sox6,#FFA630
75,0.7798165678977966,anno_CosMx,fgfr2,#FFA630
76,1.25,anno_CosMx,drd4,#FFA630
77,1.2380952835083008,anno_CosMx,insr,#FFA630
78,1.1657894849777222,anno_CosMx,npy1r,#FFA630
79,1.0897436141967773,anno_CosMx,lpl,#FFA630
80,1.340517282485962,anno_CosMx,lpar2,#FFA630
81,1.1419752836227417,anno_CosMx,ednra,#FFA630
82,1.5720974206924438,anno_CosMx,adgrg1,#FFA630
83,1.4176863431930542,anno_CosMx,calb2,#FFA630
84,0.8518518805503845,anno_CosMx,dscaml1,#FFA630
85,1.1845238208770752,anno_CosMx,htr3a,#FFA630
86,1.1633663177490234,anno_CosMx,drd2,#FFA630
87,0.26457783579826355,anno_CosMx,rora,#FFA630
88,1.5129096508026123,anno_CosMx,cspg5,#FFA630
89,1.3951219320297241,anno_CosMx,cx3cr1,#FFA630
90,1.1747967004776,anno_CosMx,vipr1,#FFA630
91,0.9324966073036194,anno_CosMx,oprm1,#FFA630
92,0.2769433259963989,anno_CosMx,grm1,#FFA630
93,0.8373983502388,anno_CosMx,man1a,#FFA630
94,0.568468451499939,anno_CosMx,pcdh15,#FFA630
95,1.1983470916748047,anno_CosMx,adora2a,#FFA630
96,1.1503759622573853,anno_CosMx,dcn,#FFA630
97,1.1822916269302368,anno_CosMx,lgr5,#FFA630
98,1.1694915294647217,anno_CosMx,avpr1a,#FFA630
99,1.024999976158142,anno_CosMx,egfr,#FFA630
100,1.1643835306167603,anno_CosMx,glp2r,#FFA630
101,3.7025508880615234,anno_CosMx,aldoc,#FFA630
102,2.596926689147949,anno_CosMx,vtn,#FFA630
103,1.6181318759918213,anno_CosMx,col1a1,#FFA630
104,1.8443113565444946,anno_CosMx,ppp1r1b,#FFA630
105,1.0537400245666504,anno_CosMx,gfap,#FFA630
106,1.2706767320632935,anno_CosMx,crhr1,#FFA630
107,1.5225988626480103,anno_CosMx,pecam1,#FFA630
108,1.5078125,anno_CosMx,sox9,#FFA630
109,1.9113301038742065,anno_CosMx,sstr2,#FFA630
110,1.2967479228973389,anno_CosMx,foxj1,#FFA630
111,1.0985174179077148,anno_CosMx,rbfox3,#FFA630
112,1.4922118186950684,anno_CosMx,ntsr2,#FFA630
113,1.559814214706421,anno_CosMx,id2,#FFA630
114,1.2119204998016357,anno_CosMx,sstr1,#FFA630
115,0.9755395650863647,anno_CosMx,rgs6,#FFA630
116,0.7870370745658875,anno_CosMx,fos,#FFA630
117,0.5688073039054871,anno_CosMx,dlk1,#FFA630
118,0.9060335755348206,anno_CosMx,vipr2,#FFA630
119,1.352830171585083,anno_CosMx,itgb8,#FFA630
120,0.625,anno_CosMx,chrm3,#FFA630
121,1.2535713911056519,anno_CosMx,agtr1a,#FFA630
122,1.175438642501831,anno_CosMx,drd1,#FFA630
123,1.3804054260253906,anno_CosMx,cxcl14,#FFA630
124,0.8427203893661499,anno_CosMx,ntrk2,#FFA630
125,1.2190476655960083,anno_CosMx,slc6a3,#FFA630
126,0.9193954467773438,anno_CosMx,rasgrf2,#FFA630
127,1.795555591583252,anno_CosMx,hexb,#FFA630
128,1.1210428476333618,anno_CosMx,cartpt,#FFA630
129,0.9395348429679871,anno_CosMx,htr1a,#FFA630
130,2.848039150238037,anno_CosMx,synpr,#FFA630
131,2.092198610305786,anno_CosMx,chat,#FFA630
132,1.3253493309020996,anno_CosMx,fzd3,#FFA630
133,1.2869822978973389,anno_CosMx,lpar6,#FFA630
134,1.1880733966827393,anno_CosMx,htr2a,#FFA630
135,1.3925831317901611,anno_CosMx,ednrb,#FFA630
136,0.7166997790336609,anno_CosMx,sema5a,#FFA630
137,0.7873563170433044,anno_CosMx,deptor,#FFA630
138,1.004233956336975,anno_CosMx,pvalb,#FFA630
139,1.0034631490707397,anno_CosMx,cldn5,#FFA630
140,0.7313546538352966,anno_CosMx,sst,#FFA630
141,0.4581226408481598,anno_CosMx,epha6,#FFA630
142,0.5933852195739746,anno_CosMx,grik1,#FFA630
143,1.365573763847351,anno_CosMx,olig2,#FFA630
144,1.2075966596603394,anno_CosMx,olig1,#FFA630
145,0.43508124351501465,anno_CosMx,pcp4,#FFA630
146,1.1929824352264404,anno_CosMx,glp1r,#FFA630
147,0.857947051525116,anno_CosMx,mog,#FFA630
148,1.2732558250427246,anno_CosMx,trem2,#FFA630
149,1.621503472328186,anno_CosMx,daam2,#FFA630
150,0.5678970217704773,anno_CosMx,calm2,#FFA630
151,1.8378932476043701,anno_CosMx,aqp4,#FFA630
152,0.008226148784160614,anno_CosMx,ttr,#FFA630
153,0.8315412402153015,anno_CosMx,gpr17,#FFA630
154,1.3366012573242188,anno_CosMx,cd14,#FFA630
155,1.175675630569458,anno_CosMx,pdgfrb,#FFA630
156,1.1758241653442383,anno_CosMx,csf1r,#FFA630
157,1.170212745666504,anno_CosMx,adrb2,#FFA630
158,1.2286585569381714,anno_CosMx,mc5r,#FFA630
159,1.2570621967315674,anno_CosMx,galr1,#FFA630
160,0.643451452255249,anno_CosMx,mbp,#FFA630
161,1.6010102033615112,anno_CosMx,cbln2,#FFA630
162,1.4527559280395508,anno_CosMx,chrm1,#FFA630
163,1.2485549449920654,anno_CosMx,tle4,#FFA630
164,0.8051281571388245,anno_CosMx,pcsk5,#FFA630
165,1.2297979593276978,anno_CosMx,pip5k1b,#FFA630
166,0.8078529834747314,anno_CosMx,acta2,#FFA630
167,1.1443299055099487,anno_CosMx,rbp4,#FFA630
168,0.8685714602470398,anno_CosMx,agtr2,#FFA630
169,0.2301943153142929,anno_CosMx,plp1,#FFA630
170,0.4636363387107849,anno_CosMx,il1rapl2,#FFA630
171,0.7191176414489746,anno_CosMx,htr2c,#FFA630
